Date,Cases,Cases,Cases
2021-11-03 00:00:00+00:00,5019255,5007099,5019255
2021-11-04 00:00:00+00:00,5022546,5009007,5022546
2021-11-05 00:00:00+00:00,5025639,5010982,5025639
2021-11-06 00:00:00+00:00,5025639,5012981,5025639
2021-11-07 00:00:00+00:00,5025639,5015042,5025639
2021-11-08 00:00:00+00:00,5032056,5016959,5032056
2021-11-09 00:00:00+00:00,5032056,5019158,5032056
2021-11-10 00:00:00+00:00,5038517,5021619,5038517
2021-11-11 00:00:00+00:00,5042803,5024263,5042803
2021-11-12 00:00:00+00:00,5047156,5026822,5047156
2021-11-13 00:00:00+00:00,5047156,5029335,5047156
2021-11-14 00:00:00+00:00,5047156,5031945,5047156
2021-11-15 00:00:00+00:00,5056954,5034266,5056954
2021-11-16 00:00:00+00:00,5061045,5036287,5061045
2021-11-17 00:00:00+00:00,5067712,5038544,5067712
2021-11-18 00:00:00+00:00,5074027,5040665,5074027
2021-11-19 00:00:00+00:00,5080663,5042822,5080663
2021-11-20 00:00:00+00:00,5080663,5045412,5080663
2021-11-21 00:00:00+00:00,5080663,5048061,5080663
2021-11-22 00:00:00+00:00,5096538,5050255,5096538
2021-11-23 00:00:00+00:00,5103315,5052733,5103315
2021-11-24 00:00:00+00:00,5111842,5055253,5111842
2021-11-25 00:00:00+00:00,5121100,5057897,5121100
2021-11-26 00:00:00+00:00,5131012,5060557,5131012
2021-11-27 00:00:00+00:00,5131012,5063177,5131012
2021-11-28 00:00:00+00:00,5131012,5065373,5131012
2021-11-29 00:00:00+00:00,5153923,5067348,5153923
2021-11-30 00:00:00+00:00,5164184,5069644,5164184
2021-12-01 00:00:00+00:00,5174720,5071817,5174720
2021-12-02 00:00:00+00:00,5189220,5074079,5189220
2021-12-03 00:00:00+00:00,5202958,5076378,5202958
2021-12-04 00:00:00+00:00,5202958,5078987,5202958
2021-12-05 00:00:00+00:00,5202958,5081064,5202958
2021-12-06 00:00:00+00:00,5202958,5082762,5202958
2021-12-07 00:00:00+00:00,5246766,5084466,5246766
2021-12-08 00:00:00+00:00,5246766,5086381,5246766
2021-12-09 00:00:00+00:00,5273178,5088008,5273178
2021-12-10 00:00:00+00:00,5290273,5089695,5290273
2021-12-11 00:00:00+00:00,5290190,5091508,5290190
2021-12-12 00:00:00+00:00,5290190,5093534,5290190
2021-12-13 00:00:00+00:00,5339992,5095821,5339992
2021-12-14 00:00:00+00:00,5366128,5097680,5366128
2021-12-15 00:00:00+00:00,5393268,5099746,5393268
2021-12-16 00:00:00+00:00,5422168,5101466,5422168
2021-12-17 00:00:00+00:00,5455527,5103269,5455527
2021-12-18 00:00:00+00:00,5455527,5105285,5455527
2021-12-19 00:00:00+00:00,5455527,5107323,5455527
2021-12-20 00:00:00+00:00,5535231,5109022,5535231
2021-12-21 00:00:00+00:00,5585054,5110788,5585054
2021-12-22 00:00:00+00:00,5645095,5112719,5645095
2021-12-23 00:00:00+00:00,5718007,5115194,5718007
2021-12-24 00:00:00+00:00,5718007,5118254,5718007
2021-12-25 00:00:00+00:00,5718007,5121668,5718007
2021-12-26 00:00:00+00:00,5718007,5124690,5718007
2021-12-27 00:00:00+00:00,5932626,5127971,5932626
2021-12-28 00:00:00+00:00,6032297,5132277,6032297
2021-12-29 00:00:00+00:00,6133057,5138603,6133057
2021-12-30 00:00:00+00:00,6294745,5147039,6294745
2021-12-31 00:00:00+00:00,6294745,5157440,6294745
2022-01-01 00:00:00+00:00,6294745,5169855,6294745
2022-01-02 00:00:00+00:00,6294745,5181173,6294745
2022-01-03 00:00:00+00:00,6667511,5191021,6667511
2022-01-04 00:00:00+00:00,6785286,5203374,6785286
2022-01-05 00:00:00+00:00,6922466,5219633,6922466
2022-01-06 00:00:00+00:00,6922466,5242672,6922466
2022-01-07 00:00:00+00:00,7164906,5268862,7164906
2022-01-08 00:00:00+00:00,7164906,5300032,7164906
2022-01-09 00:00:00+00:00,7164906,5330662,7164906
2022-01-10 00:00:00+00:00,7457300,5357767,7457300
2022-01-11 00:00:00+00:00,7592242,5380841,7592242
2022-01-12 00:00:00+00:00,7771367,5410698,7771367
2022-01-13 00:00:00+00:00,7930528,5440981,7930528
2022-01-14 00:00:00+00:00,8093036,5475904,8093036
2022-01-15 00:00:00+00:00,8093036,5511479,8093036
2022-01-16 00:00:00+00:00,8093036,5543796,8093036
2022-01-17 00:00:00+00:00,8424503,5568068,8424503
2022-01-18 00:00:00+00:00,8518975,5596917,8518975
2022-01-19 00:00:00+00:00,8676916,5624520,8676916
2022-01-20 00:00:00+00:00,8834363,5655026,8834363
2022-01-21 00:00:00+00:00,8975458,5686065,8975458
2022-01-22 00:00:00+00:00,8975458,5714092,8975458
2022-01-23 00:00:00+00:00,8975458,5740179,8975458
2022-01-24 00:00:00+00:00,9280890,5761398,9280890
2022-01-25 00:00:00+00:00,9395767,5780910,9395767
2022-01-26 00:00:00+00:00,9529320,5798799,9529320
2022-01-27 00:00:00+00:00,9660208,5816462,9660208
2022-01-28 00:00:00+00:00,9779130,5837408,9779130
2022-01-29 00:00:00+00:00,9779130,5855858,9779130
2022-01-30 00:00:00+00:00,9779130,5871977,9779130
2022-01-31 00:00:00+00:00,9961253,5887261,9961253
2022-02-01 00:00:00+00:00,10039126,5901715,10039126
2022-02-02 00:00:00+00:00,10125348,5916825,10125348
2022-02-03 00:00:00+00:00,10199716,5930393,10199716
2022-02-04 00:00:00+00:00,10199716,5943783,10199716
2022-02-05 00:00:00+00:00,10199716,5956350,10199716
2022-02-06 00:00:00+00:00,10199716,5966706,10199716
2022-02-07 00:00:00+00:00,10395471,5975786,10395471
2022-02-08 00:00:00+00:00,10439302,5985516,10439302
2022-02-09 00:00:00+00:00,10502141,5994301,10502141
2022-02-10 00:00:00+00:00,10555196,6002570,10555196
2022-02-11 00:00:00+00:00,10604200,6007991,10604200
2022-02-12 00:00:00+00:00,10604200,6014563,10604200
2022-02-13 00:00:00+00:00,10604200,6020095,10604200
2022-02-14 00:00:00+00:00,10672906,6023257,10672906
2022-02-15 00:00:00+00:00,10707286,6026988,10707286
2022-02-16 00:00:00+00:00,10744394,6031130,10744394
2022-02-17 00:00:00+00:00,10778607,6035143,10778607
2022-02-18 00:00:00+00:00,10809222,6039163,10809222
2022-02-19 00:00:00+00:00,10809222,6043661,10809222
2022-02-20 00:00:00+00:00,10809222,6047042,10809222
2022-02-21 00:00:00+00:00,10858000,6049952,10858000
2022-02-22 00:00:00+00:00,10880193,6052126,10880193
2022-02-23 00:00:00+00:00,10914105,6054307,10914105
2022-02-24 00:00:00+00:00,10949997,6056556,10949997
2022-02-25 00:00:00+00:00,10977524,6058715,10977524
2022-02-26 00:00:00+00:00,10977524,6060793,10977524
2022-02-27 00:00:00+00:00,10977524,6062701,10977524
2022-02-28 00:00:00+00:00,10977524,6064583,10977524
2022-03-01 00:00:00+00:00,11036085,6065801,11036085
2022-03-02 00:00:00+00:00,11054888,6067023,11054888
2022-03-03 00:00:00+00:00,11078028,6068074,11078028
2022-03-04 00:00:00+00:00,11100428,6069425,11100428
2022-03-05 00:00:00+00:00,11100428,6070616,11100428
2022-03-06 00:00:00+00:00,11100428,6071704,11100428
2022-03-07 00:00:00+00:00,11136425,6072656,11136425
2022-03-08 00:00:00+00:00,11159574,6073416,11159574
2022-03-09 00:00:00+00:00,11181510,6074155,11181510
2022-03-10 00:00:00+00:00,11204125,6074874,11204125
2022-03-11 00:00:00+00:00,11223974,6075656,11223974
2022-03-12 00:00:00+00:00,11223974,6076333,11223974
2022-03-13 00:00:00+00:00,11223974,6076819,11223974
2022-03-14 00:00:00+00:00,11223974,6077288,11223974
2022-03-15 00:00:00+00:00,11260040,6077861,11260040
2022-03-16 00:00:00+00:00,11260040,6078487,11260040
2022-03-17 00:00:00+00:00,11260040,6079231,11260040
2022-03-18 00:00:00+00:00,11324637,6079896,11324637
2022-03-19 00:00:00+00:00,11324637,6080589,11324637
2022-03-20 00:00:00+00:00,11324637,6081131,11324637
2022-03-21 00:00:00+00:00,11324637,6081639,11324637
2022-03-22 00:00:00+00:00,11378784,6081933,11378784
2022-03-23 00:00:00+00:00,11378784,6082226,11378784
2022-03-24 00:00:00+00:00,11378784,6082577,11378784
2022-03-25 00:00:00+00:00,11451676,6082943,11451676
2022-03-26 00:00:00+00:00,11451676,6083291,11451676
2022-03-27 00:00:00+00:00,11451676,6083643,11451676
2022-03-28 00:00:00+00:00,11451676,6083939,11451676
2022-03-29 00:00:00+00:00,11508309,6084240,11508309
2022-03-30 00:00:00+00:00,11508309,6084551,11508309
